Final.Index,Study.ID,Year,Lat_CRU,Long_CRU,AvgTempMean,SDTempMean,MinTempMin,MaxTempMax,AvgPrecip,MaxPrecip,MinPrecip,SDPrecip,AvgPET,MaxPET,MinPET,sdPET
5759,138,1999,42.4833,-76.4667,8.941666667,9.531904163,-10,29,69.49166667,170.2,33.4,37.86248943,2.316666667,4.4,0.6,1.394686888
5760,138,2000,42.4833,-76.4667,7.891666667,9.36865745,-10.7,24.3,93.56666667,196.7,50.7,43.61595482,2.075,3.7,0.5,1.135481476
5761,138,2001,42.4833,-76.4667,8.975,9.046056398,-7.7,28.3,70.925,196.8,25.2,49.51818995,2.358333333,4.1,0.7,1.314574479
5762,138,2002,42.4833,-76.4667,9.025,9.15881344,-6.6,28.7,86.175,175.2,39.8,41.72991351,2.241666667,4.2,0.7,1.303462754
5763,138,1990,44.5667,-76.3333,7.583333333,9.444847882,-10.1,26.4,84.05833333,134.6,54.2,22.46146026,1.95,4.2,0.3,1.347388046
5764,138,1997,43.3833,-88.0167,7.45,9.766408105,-12.2,25.8,63.28333333,187.9,25.7,47.33844936,2.158333333,4,0.5,1.278819294
5765,138,1998,43.3833,-88.0167,9.958333333,9.556669098,-7.3,27.2,74.03333333,143.7,14.2,32.95204045,2.325,4.7,0.3,1.510042143
5766,138,1999,43.3833,-88.0167,9.091666667,10.26755334,-11.7,29.4,71.86666667,157,20.5,51.0960652,2.475,4.7,0.3,1.434715683
5767,138,2000,43.3833,-88.0167,8.108333333,10.60741236,-14.8,25.7,87.725,201.7,21.2,65.09788608,2.241666667,4.1,0.5,1.331750955
5768,138,2001,43.3833,-88.0167,9.041666667,10.194246,-10.6,27.8,76.29166667,152.7,16.5,44.86572813,2.3,4.5,0.5,1.368476259
5769,138,2002,43.3833,-88.0167,8.916666667,10.02404685,-6.1,29.3,58.34166667,117.5,17,31.02469569,2.375,4.8,0.8,1.443559364
5770,138,2003,43.3833,-88.0167,7.775,10.56952093,-12.3,27.7,55.25,112,8.7,31.17418804,2.325,4.3,0.8,1.385722654
5771,138,2008,43.3833,-88.0167,7.675,11.30712768,-12,27.2,79.18333333,138.4,25.7,33.32819809,2.35,4.5,0.3,1.581426284
5772,138,2009,43.3833,-88.0167,7.808333333,10.57290347,-15.6,24.9,75.56666667,147.6,17.8,38.38182177,2.458333333,4.6,0.6,1.493901745
5773,138,1988,62.55,-114.3167,-5.783333333,15.83935452,-32.6,20.6,32.53333333,112.2,6,30.60220828,1.2,3.6,0,1.279204298
5774,140,1993,42.49,8.9167,12.875,5.495804185,0.7,25.9,58.76666667,177.7,2.1,61.36293423,2.625,4.8,1.2,1.363234789
5775,140,1994,42.49,8.9167,13.6,5.683628802,2.7,27.4,48.09166667,132.2,2.3,38.84267705,2.583333333,5.2,0.8,1.49595414
5776,140,1995,42.49,8.9167,12.78333333,5.276505961,1.6,26,61.58333333,127.6,6.7,39.17865452,2.55,5,1.1,1.229560158
5777,140,1996,42.49,8.9167,12.81666667,4.981389608,2.2,25.1,74.24166667,162,12.5,45.65790698,2.558333333,4.8,1.1,1.304856895
5778,140,1997,42.49,8.9167,13.60833333,5.187127132,4.2,25.8,57.24166667,190.9,5.5,62.86499905,2.658333333,4.5,1.1,1.216894956
5779,140,1998,42.49,8.9167,12.78333333,5.498236632,2.3,26,49.55833333,110,0.2,36.00554145,2.541666667,4.9,1.1,1.338559832
5780,140,1999,42.49,8.9167,13.33333333,6.06694971,1.1,26.8,63.14166667,118.9,7.5,39.05770692,2.566666667,4.9,1,1.425949976
5781,140,2000,42.49,8.9167,13.58333333,5.286145414,1.5,26.4,77.70833333,252.7,8.1,83.05857143,2.641666667,4.5,1.3,1.311805372
5782,140,2001,42.49,8.9167,13.55833333,5.26402168,2.7,26.3,40.08333333,122.2,0,34.35218223,2.525,4.6,1.2,1.321242528
5783,140,2002,42.49,8.9167,13.38333333,5.007237187,1.6,24.4,79.99166667,169.1,21.9,44.51256122,2.483333333,4.6,1.1,1.23644162
5784,140,2003,42.49,8.9167,13.81666667,6.384332148,1.1,28.3,51.58333333,122.7,0.3,45.36989056,2.858333333,5.5,1,1.632320341
5785,140,2004,42.49,8.9167,13.33333333,5.365264262,3.8,25.4,61.8,134.5,2.4,38.24395377,2.6,4.9,1.1,1.360481198
5786,140,2005,42.49,8.9167,12.7,6.141364965,0.3,25.2,54.21666667,166.6,5.7,42.18821105,2.5,4.8,1,1.459763368
5787,140,2006,42.49,8.9167,13.675,5.787309785,1.8,28.4,41.74166667,134.7,5.7,35.08196787,2.741666667,5.8,1.2,1.434293195
5788,140,2007,42.49,8.9167,13.53333333,4.884545821,4,25.1,48.49166667,100.6,2.9,30.62543383,2.591666667,4.8,1.1,1.298571476
5789,140,2008,42.49,8.9167,13.5,5.258067395,2.6,25.8,84.93333333,242.2,0.2,74.01266886,2.566666667,4.9,1,1.36003565
5790,140,2009,42.49,8.9167,13.83333333,5.863187674,2.1,26.8,60.84166667,129.2,0.1,45.13427358,2.766666667,5.1,1.1,1.555245279
5791,140,1993,42.49,8.9167,12.875,5.495804185,0.7,25.9,58.76666667,177.7,2.1,61.36293423,2.625,4.8,1.2,1.363234789
5792,140,1994,42.49,8.9167,13.6,5.683628802,2.7,27.4,48.09166667,132.2,2.3,38.84267705,2.583333333,5.2,0.8,1.49595414
5793,140,1995,42.49,8.9167,12.78333333,5.276505961,1.6,26,61.58333333,127.6,6.7,39.17865452,2.55,5,1.1,1.229560158
5794,140,1996,42.49,8.9167,12.81666667,4.981389608,2.2,25.1,74.24166667,162,12.5,45.65790698,2.558333333,4.8,1.1,1.304856895
5795,140,1997,42.49,8.9167,13.60833333,5.187127132,4.2,25.8,57.24166667,190.9,5.5,62.86499905,2.658333333,4.5,1.1,1.216894956
5796,140,1998,42.49,8.9167,12.78333333,5.498236632,2.3,26,49.55833333,110,0.2,36.00554145,2.541666667,4.9,1.1,1.338559832
5797,140,1999,42.49,8.9167,13.33333333,6.06694971,1.1,26.8,63.14166667,118.9,7.5,39.05770692,2.566666667,4.9,1,1.425949976
5798,140,2000,42.49,8.9167,13.58333333,5.286145414,1.5,26.4,77.70833333,252.7,8.1,83.05857143,2.641666667,4.5,1.3,1.311805372
5799,140,2001,42.49,8.9167,13.55833333,5.26402168,2.7,26.3,40.08333333,122.2,0,34.35218223,2.525,4.6,1.2,1.321242528
5800,140,2002,42.49,8.9167,13.38333333,5.007237187,1.6,24.4,79.99166667,169.1,21.9,44.51256122,2.483333333,4.6,1.1,1.23644162
5801,140,2003,42.49,8.9167,13.81666667,6.384332148,1.1,28.3,51.58333333,122.7,0.3,45.36989056,2.858333333,5.5,1,1.632320341
5802,140,2004,42.49,8.9167,13.33333333,5.365264262,3.8,25.4,61.8,134.5,2.4,38.24395377,2.6,4.9,1.1,1.360481198
5803,140,2005,42.49,8.9167,12.7,6.141364965,0.3,25.2,54.21666667,166.6,5.7,42.18821105,2.5,4.8,1,1.459763368
5804,140,2006,42.49,8.9167,13.675,5.787309785,1.8,28.4,41.74166667,134.7,5.7,35.08196787,2.741666667,5.8,1.2,1.434293195
5805,140,2007,42.49,8.9167,13.53333333,4.884545821,4,25.1,48.49166667,100.6,2.9,30.62543383,2.591666667,4.8,1.1,1.298571476
5806,140,2008,42.49,8.9167,13.5,5.258067395,2.6,25.8,84.93333333,242.2,0.2,74.01266886,2.566666667,4.9,1,1.36003565
5807,140,2009,42.49,8.9167,13.83333333,5.863187674,2.1,26.8,60.84166667,129.2,0.1,45.13427358,2.766666667,5.1,1.1,1.555245279
5808,140,1998,42.5833,9.05,14.4,5.679468605,3.1,27.9,49.65833333,111.9,1,33.89720982,2.616666667,5,1.1,1.376975165
5809,140,1999,42.5833,9.05,14.80833333,6.159613083,2.1,28.6,62.49166667,125.2,5.7,38.01943183,2.6,4.9,1.1,1.411639923
5810,140,2000,42.5833,9.05,15.13333333,5.371529888,2.6,28.1,76.9,271.9,10.6,81.75929194,2.691666667,4.6,1.3,1.324907087
5811,140,2001,42.5833,9.05,15.06666667,5.416193453,3.8,28.3,49.59166667,118.8,0,39.98271123,2.591666667,4.8,1.1,1.331068152
5812,140,2002,42.5833,9.05,15,5.077579953,2.6,25.9,65.51666667,140.8,10.8,38.56524185,2.566666667,4.6,1,1.233128566
5813,140,2003,42.5833,9.05,15.36666667,6.536378387,1.8,29.9,54.90833333,192.9,1.2,60.03172583,2.95,5.7,1.1,1.678473332
5814,140,2004,42.5833,9.05,14.85,5.44885309,4.9,27.1,56.86666667,134.3,2.8,41.50078495,2.666666667,5,1.1,1.370688834
5815,140,2005,42.5833,9.05,14.225,6.328165755,1.6,27.1,70.7,277.1,18.7,73.50532448,2.583333333,5,1,1.52126343
5816,140,2006,42.5833,9.05,15.125,5.917020903,2.7,29.9,54.69166667,216.8,9,59.24800662,2.758333333,5.7,1.2,1.416434919
5817,140,2007,42.5833,9.05,15.05833333,4.945054156,5.3,26.9,65.51666667,242.6,2.7,66.75383317,2.675,5,1.1,1.334251578
5818,140,2008,42.5833,9.05,15.06666667,5.356276409,4,27.7,108.725,318.1,0.2,108.337504,2.675,5.1,1.1,1.413650979
5819,140,2009,42.5833,9.05,15.3,5.930200058,3.5,28.7,58.025,122.7,0.1,38.73967018,2.833333333,5.2,1.1,1.577877362
5820,140,1998,42.5833,9.05,14.4,5.679468605,3.1,27.9,49.65833333,111.9,1,33.89720982,2.616666667,5,1.1,1.376975165
5821,140,1999,42.5833,9.05,14.80833333,6.159613083,2.1,28.6,62.49166667,125.2,5.7,38.01943183,2.6,4.9,1.1,1.411639923
5822,140,2000,42.5833,9.05,15.13333333,5.371529888,2.6,28.1,76.9,271.9,10.6,81.75929194,2.691666667,4.6,1.3,1.324907087
5823,140,2001,42.5833,9.05,15.06666667,5.416193453,3.8,28.3,49.59166667,118.8,0,39.98271123,2.591666667,4.8,1.1,1.331068152
5824,140,2002,42.5833,9.05,15,5.077579953,2.6,25.9,65.51666667,140.8,10.8,38.56524185,2.566666667,4.6,1,1.233128566
5825,140,2003,42.5833,9.05,15.36666667,6.536378387,1.8,29.9,54.90833333,192.9,1.2,60.03172583,2.95,5.7,1.1,1.678473332
5826,140,2004,42.5833,9.05,14.85,5.44885309,4.9,27.1,56.86666667,134.3,2.8,41.50078495,2.666666667,5,1.1,1.370688834
5827,140,2005,42.5833,9.05,14.225,6.328165755,1.6,27.1,70.7,277.1,18.7,73.50532448,2.583333333,5,1,1.52126343
5828,140,2006,42.5833,9.05,15.125,5.917020903,2.7,29.9,54.69166667,216.8,9,59.24800662,2.758333333,5.7,1.2,1.416434919
5829,140,2007,42.5833,9.05,15.05833333,4.945054156,5.3,26.9,65.51666667,242.6,2.7,66.75383317,2.675,5,1.1,1.334251578
5830,140,2008,42.5833,9.05,15.06666667,5.356276409,4,27.7,108.725,318.1,0.2,108.337504,2.675,5.1,1.1,1.413650979
5831,140,2009,42.5833,9.05,15.3,5.930200058,3.5,28.7,58.025,122.7,0.1,38.73967018,2.833333333,5.2,1.1,1.577877362
5832,140,1980,42.49,8.7333,11.69166667,4.998446728,1.7,25,75.69166667,170.3,1.3,61.30817027,2.333333333,4.1,1,1.129226069
5833,140,1981,42.49,8.7333,12.19166667,5.314723688,0.4,24.8,52.70833333,120.6,1.8,38.50448518,2.391666667,4.3,0.9,1.26954418
5834,140,1982,42.49,8.7333,13.03333333,5.661405758,2.7,26.7,58.6,125.3,5.7,43.19099233,2.558333333,5.1,1.1,1.36412365
5835,140,1983,42.49,8.7333,13.00833333,5.739885703,1.5,27.3,58.725,122.1,5.9,35.42382673,2.591666667,5.5,1.1,1.407420809
5836,140,1984,42.49,8.7333,11.98333333,4.998333055,1.8,24.5,80.775,170.8,0,44.87445366,2.375,5,1,1.269305465
5837,140,1985,42.49,8.7333,12.65,5.67378341,0.9,25.9,42.79166667,96.1,0.2,38.43150834,2.558333333,5,1,1.353418791
5838,140,1986,42.49,8.7333,13.05833333,5.558197604,1.5,25.6,65.40833333,148.8,10.1,44.28433867,2.616666667,4.7,1.1,1.325850213
5839,140,1987,42.49,8.7333,13.075,5.748062915,2,25.6,69.44166667,191.4,7.8,59.27698401,2.591666667,4.8,1.1,1.287321626
5840,140,1988,42.49,8.7333,13.225,5.30987502,2.9,25.2,39.56666667,80.8,1.4,28.48231775,2.525,4.9,1.1,1.300436989
5841,140,1989,42.49,8.7333,13.25833333,5.19693237,0.4,26,43.23333333,135.9,5.5,40.08956639,2.641666667,5.1,1.2,1.378707124
5842,140,1990,42.49,8.7333,13.325,5.44227977,2,25.9,74.44166667,233.8,18.3,66.18316812,2.65,5.2,0.9,1.512072629
5843,140,1991,42.49,8.7333,12.44166667,5.737351041,1.5,25.9,56.09166667,116.8,0.4,42.00226094,2.558333333,5,1,1.364789916
5844,140,1992,42.49,8.7333,13.175,5.329698098,2.1,26.9,66.475,237.5,12.3,67.13159566,2.625,4.7,1.3,1.332205963
5845,140,1993,42.49,8.7333,12.875,5.495804185,0.7,25.9,58.76666667,177.7,2.1,61.36293423,2.625,4.8,1.2,1.363234789
5846,140,1994,42.49,8.7333,13.6,5.683628802,2.7,27.4,48.09166667,132.2,2.3,38.84267705,2.583333333,5.2,0.8,1.49595414
5847,140,1995,42.49,8.7333,12.78333333,5.276505961,1.6,26,61.58333333,127.6,6.7,39.17865452,2.55,5,1.1,1.229560158
5848,140,1996,42.49,8.7333,12.81666667,4.981389608,2.2,25.1,74.24166667,162,12.5,45.65790698,2.558333333,4.8,1.1,1.304856895
5849,140,1997,42.49,8.7333,13.60833333,5.187127132,4.2,25.8,57.24166667,190.9,5.5,62.86499905,2.658333333,4.5,1.1,1.216894956
5850,140,1998,42.49,8.7333,12.78333333,5.498236632,2.3,26,49.55833333,110,0.2,36.00554145,2.541666667,4.9,1.1,1.338559832
5851,140,1999,42.49,8.7333,13.33333333,6.06694971,1.1,26.8,63.14166667,118.9,7.5,39.05770692,2.566666667,4.9,1,1.425949976
5852,140,2000,42.49,8.7333,13.58333333,5.286145414,1.5,26.4,77.70833333,252.7,8.1,83.05857143,2.641666667,4.5,1.3,1.311805372
5853,140,2001,42.49,8.7333,13.55833333,5.26402168,2.7,26.3,40.08333333,122.2,0,34.35218223,2.525,4.6,1.2,1.321242528
5854,140,2002,42.49,8.7333,13.38333333,5.007237187,1.6,24.4,79.99166667,169.1,21.9,44.51256122,2.483333333,4.6,1.1,1.23644162
5855,140,2003,42.49,8.7333,13.81666667,6.384332148,1.1,28.3,51.58333333,122.7,0.3,45.36989056,2.858333333,5.5,1,1.632320341
5856,140,2004,42.49,8.7333,13.33333333,5.365264262,3.8,25.4,61.8,134.5,2.4,38.24395377,2.6,4.9,1.1,1.360481198
5857,140,2005,42.49,8.7333,12.7,6.141364965,0.3,25.2,54.21666667,166.6,5.7,42.18821105,2.5,4.8,1,1.459763368
